time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.4709644948995618,-1.3488212073634567,16.189873462227453,6.191264786913262,6.276173174115431,0.0,0.3600682082829073,-1.659310421829266,4.645887156481136,-0.008265331516309727,-0.01631639285599661,0.0,485.1463470166906,483.8795957320028,485.8826691173225,485.7268613432652
2.520000000000002,0.492709354073936,-1.450292916978949,16.471036700364337,6.1914189192913085,6.274904951196891,0.0,0.3648673699601587,-1.7230852126062497,4.725855563640461,0.018339697894412584,-0.033134237248208624,0.0,454.60198627843823,453.25219851737904,450.76367530628517,452.9088131472176
2.580000000000002,0.5147920445203384,-1.5558087055004113,16.759391792439065,6.1921947632726315,6.273125926943045,0.0,0.37142535073676564,-1.7939669599285333,4.885279444513975,-0.0010058618854749323,-0.023463224573959003,0.0,476.89519406006934,477.6331885686183,478.70419762779454,477.2295641115669
2.640000000000002,0.5372711281480628,-1.66526105912746,17.05391566896832,6.192018920165587,6.271526960836249,0.0,0.3780164550089018,-1.8544643927445525,4.931945895126115,-0.007089084762322849,-0.03393457707403808,0.0,443.7881674181488,442.92752943863945,446.27660670158286,445.77978210814746
2.700000000000002,0.5601847318204543,-1.7784020752902439,17.3517652438997,6.19167350214283,6.269649346313489,0.0,0.38595646364159963,-1.9169415443464022,4.996049218923926,-0.003217527505130506,-0.02647607190902478,0.0,449.8845502131596,450.4878021886914,451.0134979229135,451.3262242739752
2.760000000000002,0.5836355496129721,-1.8954709526593259,17.655276727102354,6.1912231849838975,6.267967730827632,0.0,0.39590240918989883,-1.9853638861567735,5.120396848229705,-0.01787023692498077,-0.031323989849216076,0.0,469.60671081178526,469.2302995582771,470.6555321617616,469.52005661153083
2.820000000000002,0.6076877631099243,-2.016476348616158,17.96420908935413,6.1900292385967575,6.266724560645047,0.0,0.40597769311964904,-2.048260553973849,5.177034109767624,-0.024301124340078348,-0.005199705046092665,0.0,449.00122829745436,451.11592237084835,450.79685306493207,450.2768548158478
2.880000000000002,0.632405016567373,-2.1415189495621503,18.279022062658665,6.188789901800675,6.26634246732975,0.0,0.41795568021569357,-2.1199373135015067,5.3160191407396304,-0.014213228658281014,-0.008814229908936728,0.0,476.3229006654753,476.0464673869877,475.3650457012701,476.13758791211
2.940000000000002,0.6578067133561982,-2.2706526063066073,18.599629271900902,6.188054232533348,6.265829340676948,0.0,0.42881142424757723,-2.184600404439291,5.370577356308423,-0.008617953462375896,-0.008032949455814127,0.0,452.13675831231546,452.1998304562347,451.1769068834673,451.62862605858
3.000000000000002,0.6838567641262201,-2.4036188661184785,18.92280849669084,6.188263878777734,6.265687134099602,0.0,0.43954632761948265,-2.247638161382511,5.401875909101692,0.020603450283080454,0.007058327157597651,0.0,444.6123259740386,445.84729224804533,443.8174389902377,446.20978277384893
3.0600000000000023,0.7105334154996845,-2.5402776743887143,19.246926947902068,6.189655053412173,6.26669601984193,0.0,0.44960598035973065,-2.307585737956042,5.402064088500806,0.02790679414820823,0.031392396565074275,0.0,435.2587028273933,437.29080540080366,434.49563443156245,435.1076674400213
3.1200000000000023,0.7378589007178084,-2.68090891914455,19.575259594206248,6.192055061827006,6.268855534838764,0.0,0.4610088486527012,-2.3798819985955544,5.5416824119777015,0.05708668836787077,0.04388798280361279,0.0,478.59603804897006,479.54676790889516,476.8170976815058,479.0421018289736
